DateTime,AddedIPs,RemovedIPs
1614242520,7,0
1614271308,11,50
1614287513,11,0
1614309111,6,0
1614330924,16,0
1614357712,16,29
1614375742,9,0
1614397320,9,0
1614418912,9,0
1614420711,6,0
1614442297,13,0
1614444099,0,52
1614463898,18,0
1614487310,17,0
1614508903,8,0
1614552104,22,43
1614562903,2,0
1614575517,25,0
1614597203,11,0
1614618704,13,55
1614620520,2,0
1614649324,16,0
1614663716,13,0
1614703349,16,63
1614708720,14,0
1614730321,8,0
1614751921,12,0
1614775324,12,0
1614796916,10,49
1614840126,26,0
1614841917,2,0
1614876489,14,34
1614885109,14,0
1614906711,10,0
1614930120,12,0
1614973346,17,46
1614996716,18,0
1615039909,23,0
1615048919,0,68
1615063314,12,0
1615084918,15,0
1615106506,12,0
1615128111,11,0
1615135302,1,54
1615151506,16,0
1615173106,12,0
1615194716,4,0
1615196522,6,0
1615239721,36,59
1615241513,1,0
1615284720,26,0
1615308111,10,52
1615340511,19,0
1615351309,11,0
1615372945,10,0
1615396342,15,61
1615439508,26,0
1615480913,7,55
1615484514,6,0
1615527706,30,0
1615549350,5,0
1615567311,2,44
1615572713,15,0
1615599722,15,0
1615617726,15,0
1615639312,10,0
1615653700,0,48
1615662711,10,0
1615705908,30,0
1615740102,12,48
1615750903,15,0
1615794100,15,0
1615795906,12,0
1615839126,27,70
1615858917,6,0
1615862507,17,0
1615884170,3,0
1615912903,25,70
1615930908,15,0
1615950712,15,0
1615974108,17,0
1616017313,23,56
1616038915,10,0
1616062310,15,0
1616085718,13,56
1616105520,16,0
1616127106,8,0
1616150519,13,0
1616172107,6,50
1616215313,32,0
1616258491,9,49
1616260298,13,0
1616303508,17,0
1616305311,10,0
1616326970,15,0
1616348498,15,61
1616377317,12,0
1616393515,13,0
1616415139,16,0
1616431341,0,50
1616438535,21,0
1616460284,12,0
1616481750,11,0
1616503377,13,0
1616505299,5,0
1620061549,934,1380
1620146600,1614,980
1620155617,6,0
1620177187,7,0
1620178974,1,0
1620200542,17,0
1620222144,12,0
1620232946,0,57
1620243741,14,0
1620267136,13,0
1620310329,21,0
1620331921,23,59
1620353528,8,0
1620376913,10,0
1620398507,15,0
1620405715,0,54
1620420115,9,0
1620441725,12,0
1620443527,1,0
1620465432,26,0
1620486712,8,0
1620508340,8,57
1620510134,2,0
1620553337,25,0
1620574939,15,0
1620578539,0,119
1620598345,10,0
