DateTime,AddedIPs,RemovedIPs
1627906933,29,0
1627908134,40,107
1627908735,41,0
1627909336,42,87
1627909934,49,55
1627910534,29,0
1627911135,40,85
1627911735,41,76
1627912934,54,43
1627913535,42,12
1627914135,31,27
1627914734,50,0
1627915334,30,0
1627915934,39,117
1627916535,84,0
1627917135,25,87
1627917735,41,48
1627918336,61,0
1627918935,53,0
1627919535,48,34
1627920136,43,54
1627920736,44,52
1627921336,19,129
1627921936,32,0
1627922537,35,0
1627923136,27,51
1627923737,53,117
1627924337,50,18
1627924937,77,0
1627926136,65,25
1627926737,55,0
1627927337,47,33
1627927937,45,0
1627928537,36,20
1627929137,20,39
1627929737,30,0
1627930337,29,67
1627931537,67,39
1627932137,31,67
1627932739,23,0
1627933338,40,52
1627933938,55,58
1627934537,24,0
1627935138,15,43
1627936338,85,86
1627936937,29,16
1627938136,110,53
1627938736,56,0
1627939337,21,101
1627939938,9,22
1627940538,18,0
1627941737,29,62
1627942337,15,0
1627942936,39,259
1627943536,70,36
1627944736,85,45
1627945336,33,43
1627945936,114,95
1627946536,65,42
1627947137,60,53
1627947736,20,0
1627948337,16,0
1627948937,65,45
1627949537,78,92
1627950136,65,58
1627950737,104,33
1627951336,54,42
1627951936,20,0
1627952537,40,57
1627953736,46,9
1627954336,33,25
1627954936,57,53
1627955536,42,48
1627956136,67,0
1627956735,55,16
1627957335,71,0
1627957936,23,21
1627959135,24,48
1627959735,20,34
1627960336,14,63
1627961536,64,14
1627962736,51,20
1627963936,54,52
1627964536,22,29
1627965736,63,68
1627966336,58,0
1627966936,49,34
1627968136,33,87
1627968737,56,0
1627969336,46,106
1627969936,36,25
1627970536,36,0
1627971136,36,0
1627972339,46,120
1627972936,43,41
1627974136,33,59
1627974737,64,59
1627975336,65,18
1627975937,58,0
1627976536,30,23
1627977137,20,66
1627978336,31,49
1627978936,11,33
1627979536,41,0
1627980737,22,57
1627981337,41,35
1627981936,68,0
1627982536,67,78
1627983137,25,0
1627983736,29,79
1627984336,14,0
1627985535,37,177
1627986135,15,55
1627986736,43,74
1627987335,27,0
1627988534,100,90
1627989134,93,0
1627989734,98,22
1627990335,54,31
1627990934,61,27
1627991535,31,37
1627992135,81,0
1627992735,47,25
1627993335,95,46
1627993935,26,59
1627994535,17,0
1627995134,18,49
1627995734,82,53
1627996334,55,81
1627996935,84,50
1627998136,85,41
1627998737,49,0
1627999936,108,116
1628000537,15,41
1628001136,30,80
1628001737,55,0
1628002336,65,0
1628002936,68,42
1628003536,64,113
1628004135,15,0
1628004737,42,58
1628005337,70,46
1628005937,81,95
1628006537,54,49
1628007137,167,17
1628007736,23,0
1628008937,58,98
1628009536,39,0
1628010136,46,36
1628010736,50,82
1628011336,48,100
1628011936,39,0
1628012536,42,0
1628013136,52,56
1628013738,92,43
1628014336,25,30
1628014937,59,86
1628015537,74,0
1628016137,19,85
1628016737,13,39
1628017336,8,0
1628017937,7,0
1628018536,8,73
1628019136,6,17
1628019735,9,0
1628020936,10,97
1628021535,57,107
1628022135,8,0
1628022736,3,72
1628023336,54,0
1628023937,12,49
1628024536,53,0
1628025137,78,101
1628025736,57,0
1628026337,55,28
1628026936,16,30
1628027536,7,0
1628028136,8,0
1628028736,82,48
1628029336,61,0
1628029936,47,0
1628030536,57,134
1628031136,98,59
1628031735,36,65
1628032336,34,0
1628032936,41,88
1628033536,27,46
1628034136,51,14
1628034736,18,71
1628035336,19,0
1628035937,36,75
1628036536,47,134
1628037137,15,120
1628038336,33,30
1628038937,51,0
1628039537,99,45
1628040136,24,41
1628041337,37,79
1628041937,15,51
1628042537,15,0
1628043137,32,71
1628043736,28,113
1628044337,35,0
1628044937,43,19
1628045536,59,0
1628046137,55,28
1628046736,15,0
1628047937,21,32
1628048536,68,68
1628049137,23,0
1628049737,30,36
1628050336,36,59
1628051537,31,27
1628052737,67,47
1628053337,34,110
1628053937,38,0
1628054537,62,0
1628055137,39,23
1628056336,60,154
1628056937,18,63
1628057537,18,0
1628058137,15,38
1628058738,16,0
1628059337,55,25
1628059937,44,36
1628060537,48,0
1628061137,42,92
1628062337,74,142
1628062937,36,75
1628063536,52,19
1628064137,44,0
1628064736,46,0
1628065337,18,12
1628065936,52,11
1628066537,24,40
1628067137,13,0
1628067737,24,31
1628068337,60,63
1628068941,57,140
1628069536,66,18
1628070737,104,42
1628071336,62,0
1628071936,18,39
1628072535,17,69
1628073136,46,22
1628073736,36,0
1628074935,54,126
1628075535,45,83
1628076135,53,80
1628077335,38,109
1628077935,85,0
1628078534,69,105
1628079134,55,0
1628079734,41,119
1628080335,38,9
1628080935,22,15
1628081535,54,0
1628082136,59,121
1628083336,59,222
1628083935,25,0
1628085135,83,64
1628085735,27,69
1628086336,54,28
1628086935,55,0
1628087536,75,18
1628088136,40,0
1628088735,21,112
1628089335,67,0
1628089935,54,43
1628090535,53,98
1628091137,156,0
1628091736,32,83
1628092335,26,0
1628092936,17,69
1628093536,62,61
1628094135,66,167
1628094735,48,119
1628095335,16,28
1628095935,56,38
1628096535,55,25
1628097134,53,0
1628097734,46,81
1628098335,69,47
1628098935,49,54
1628099535,26,0
1628100736,46,132
1628101336,18,0
1628101935,18,54
1628102535,62,72
1628103134,26,14
1628103736,52,0
1628104934,37,8
1628105535,17,11
1628106134,3,6
1628106735,54,0
1628107335,33,0
1628107935,39,14
1628108536,118,55
1628109136,57,5
1628109736,39,54
1628110336,65,0
1628110936,64,9
1628111535,32,37
1628112135,14,56
1628112735,27,59
1628113335,50,42
1628113935,36,7
1628114535,18,0
1628115136,46,200
1628115736,53,52
1628116336,19,25
1628116936,57,60
1628118136,47,87
1628118736,36,21
1628119335,41,0
1628119936,39,94
1628120535,56,55
1628121736,49,27
1628122336,34,41
1628122936,50,0
1628123536,47,40
1628124735,63,42
1628125337,32,23
1628125935,18,57
1628126536,22,87
1628127136,31,0
1628127735,24,62
1628128336,27,17
1628128936,53,19
1628129535,33,0
1628130136,61,21
1628130736,47,85
1628131336,35,33
1628131936,39,47
1628132535,44,39
1628133135,33,0
1628133736,39,0
1628134337,53,21
1628134936,39,12
1628136136,73,122
1628136736,66,67
1628137336,37,0
1628137935,104,0
1628138535,47,74
1628139135,33,0
1628139736,65,72
1628140335,24,44
1628140935,23,32
1628143335,99,67
1628143935,127,24
1628144536,50,0
1628145136,38,55
1628145736,54,36
1628146935,37,68
1628148136,47,73
1628148736,41,54
1628149335,60,0
1628149936,47,62
1628150536,36,55
1628151136,49,0
1628151736,31,55
1628152338,18,36
1628152936,16,0
1628153536,36,20
1628154735,60,18
